STORE_NUMBER,STORE_NAME,STORE_NAME_FULL,CITY,STATE,LATITUDE,LONGITUDE,ADDRESS1,ZIP_CODE,L1_CATEGORY,L2_SUBCATEGORY,SERVICE_CODE,SERVICE_NAME,IS_OIL_TRANSACTION,TRANSACTION_COUNT,OFFERS_SERVICE
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Uncategorized,AFW,installed air fliter,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Uncategorized,AFW,installed airl filter,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Tire Services,Tire Rotation,TR,TIRE ROTATION,1,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Tire Services,Tire Rotation,TR2,TIRE ROTATION,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Transmission,Transmission Fluid Exchange,MVATF,DMX GLOBAL SYN ATF DR,1,7,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Transmission,Transmission Fluid Exchange,ATS2,TRANSMISSION FLUID DRAIN AND REFILL,1,4,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Transmission,Transmission Fluid Exchange,ATS1,TRANSMISSION FLUID EXCHANGE,1,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Transmission,Uncategorized,TOPT,TOP OFF TRANSMISSION,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,14CB,14CB WIPER BLADE,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,16CB,16CB WIPER BLADE,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,17BB,17BB PREMIUM WIPER BLADE,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,18BB,18BB PREMIUM WIPER BLADE,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,18CB,18CB WIPER BLADE,1,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,19BB,19BB PREMIUM WIPER BLADE,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,20BB,20BB PREMIUM WIPER BLADE,1,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,20CB,20CB WIPER BLADE,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,21CB,21CB WIPER BLADE,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,22BB,22BB PREMIUM WIPER BLADE,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,22CB,22CB WIPER BLADE,1,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,24BB,24BB PREMIUM WIPER BLADE,1,3,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,24CB,24CB WIPER BLADE,1,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,26BB,26BB PREMIUM WIPER BLADE,1,3,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,26CB,26CB WIPER BLADE,1,3,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,28CB,28CB WIPER BLADE,1,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Additives,Fuel System Cleaner,T22G,2 STEP GDI FUEL SYSTEM GDI FUEL SYSTEM CLEANER,0,6,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Additives,Fuel System Cleaner,FSS,FUEL SYSTEM CLEANING,0,4,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Air Filters,Engine Air Filter,A4727,A4727 AIR FILTER,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Air Filters,Engine Air Filter,A5649,A5649 AIR FILTER,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Air Filters,Engine Air Filter,A5699,A5699 AIR FILTER,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Air Filters,Engine Air Filter,A6199,A6199 AIR FILTER,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Battery,Battery Replacement,24F-6,24F-6 GOLD DH DHGO,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,BFS,BRAKE FLUID EXCHANGE,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,DOT4,DOT 3/4 BRAKE FLUID,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,FBRW,FRONT BRAKE PAD WILDCARD,0,4,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,FBR,FRONT BRAKE REPLACEMENT,0,4,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,FBRW,INSTALL FRONT BRAKE PADS CUSTOMER OWN PART,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,FBRW,INSTALL FRONT BRAKE PADS CUSTOMER OWN PARTS,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,ROTORW,INSTALL LEFT REAR ROTOR CUSTOMER OWN PART,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,RBRW,INSTALL REAR BRAKE PADS CUSTOMER OWN PART,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,RBRW,INSTALL REAR BRAKE PADS CUSTOMER OWN PARTS,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,RBRW,INSTALL REAR BRAKE PADS Customer own parts,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,RBRW,REAR BRAKE PAD WILDCARD,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,RBR,REAR BRAKE REPLACEMENT,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,FBRW,Replaced Front Brake Pads Customer Own Part,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,ROTORW,Replaced Pass. Rear Rotor,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,RBRW,Replaced Rear Brake Pads Customer Own Parts,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,FBRW,install front brakes cust own,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,FBRW,install front rotors cust own,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,LBW,install pass rear brake,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,ROTORW,installed front rotor front passanger side,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,ROTORW,replaced both front rotor customer request to change,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Brakes,Brake Pads / Rotors,LBW,replaced pas. brake light co part,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Differentials,Gear Oil,75/90,SAE 75W-90 SYNTHETIC GL5,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Differentials,Rear Differential,RDS,REAR DIFFERENTIAL SERVICE,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Emissions & Inspections,Emissions Test,EMT,GEORGIA EMISSIONS TEST,0,414,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Emissions & Inspections,Vehicle Check / Inspection,VC,VEHICLE CHECK,0,14,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Engine,Belts,SBTW,Replaced serpentine belt customer own part,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Engine,Engine Labor,EPL,ENGINE LABOR,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Engine,O2 / Sensors,MISW,install 02 sensor cust own parts,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Engine,Spark Plugs,TUPW,Replaced Spark Plugs,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Fluids & Cooling,Coolant / Antifreeze Service,UAF,UNIVERSAL ANTIFREEZE,0,6,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Fluids & Cooling,Coolant / Antifreeze Service,UAF,UNIVERSAL ANTIFREEZE BU,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Fluids & Cooling,Power Steering Fluid,PSS,SYNTHETIC POWER STEERING EXCHANGE,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Fluids & Cooling,Power Steering Fluid,T3G64,SYNTHETIC POWER STEERING POWER STEERING FLUID,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Fluids & Cooling,Power Steering Fluid,T3G12,SYNTHETIC POWER STEERING SYN POWER STEERING FLUID,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Fluids & Cooling,Power Steering Fluid,TOPP,TOP OFF POWER STEERING FLUID (SYNTHETIC),0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Fluids & Cooling,Radiator Service,RS1,RADIATOR SERVICE,0,7,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Headlight Bulbs,9003,9003 LIGHT BULB,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Headlight Bulbs,9005,9005 LIGHT BULB,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Headlight Bulbs,9006,9006 LIGHT BULB,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Headlight Bulbs,9012LL,9012LL LIGHT BULB,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Headlight Bulbs,94RH7,94RH7 GOLD DH DHGO,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Headlight Bulbs,H11-55,H11-55 HALOGEN BULB,0,4,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Headlight Bulbs,H7,H7 LIGHT BULB,0,3,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Headlight Bulbs,H7-AGM,H7-AGM PLATM AGM DHGMP,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Other Bulbs,1156,1156 LIGHT BULB,0,4,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Other Bulbs,1157,1157 LIGHT BULB,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Other Bulbs,194,194 LIGHT BULB,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Other Bulbs,2057,2057 LIGHT BULB,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Other Bulbs,2357,2357 LIGHT BULB,0,3,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Other Bulbs,3057,3057 LIGHT BULB,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Other Bulbs,3157,3157 LIGHT BULB,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Other Bulbs,7440NA,7440NA LIGHT BULB,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Other Bulbs,906,906 LIGHT BULB,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Lighting,Other Bulbs,921,921 LIGHT BULB,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Other,Uncategorized,LBW,REPLACED DRIVER HEADLIGHT CUSTOMER OWN PART,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Other,Uncategorized,TUPW,Replaced Cyl 4 Igni Coil,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Lug Nut Service,LNT,!LUG NUT TORQUE,0,7,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Shop Labor,MLAB,SHOP LABOR,0,6,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Shop Supplies,%SHOP%,SHOP SUPPLIES,0,41,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Uncategorized,LBW,INSTALL DRIVER LOW BEAM CUSTOMER OWN PART,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Uncategorized,LBW,INSTALL HEADLGHT RIGHT/PASSENGER HIGHBEAM CUST. OWN PART,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Uncategorized,LBW,INSTALL HEADLIGHT CUSTOMER OWN PART PASSENGER/RIGHT,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Uncategorized,LBW,INSTALL HEADLIGHT LEFT/DRIVER CUST. OWN PART,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Uncategorized,LBW,INSTALL HEADLIGHT LEFT/DRIVER CUSTOMER OWN PART,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Uncategorized,LBW,INSTALL HEADLIGHT RIGHT/PASSENGER CUSTOMER OWN PART,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Uncategorized,LBW,INSTalled own headlight replace4d fog light,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Uncategorized,LBW,Install Headlights CUST. OWN PARTS,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Shop & Misc,Uncategorized,LBW,installed driver headligt cusomer own part,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Tire Services,Tire Rotation,TR,TIRE ROTATION,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Transmission,Transfer Case,TCS,TRANSFER CASE SERVICE,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Transmission,Transmission Fluid Exchange,T4CV28,CVT TRANSMISSION FLUID CVT FS MULTI-VEHICLE,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Transmission,Transmission Fluid Exchange,CVT1,CVT TRANSMISSIONI FLUID EXCHANGE,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Transmission,Transmission Fluid Exchange,MVATF,DMX GLOBAL SYN ATF DR,0,5,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Transmission,Transmission Fluid Exchange,ATS2,TRANSMISSION FLUID DRAIN AND REFILL,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Transmission,Transmission Fluid Exchange,ATS1,TRANSMISSION FLUID EXCHANGE,0,4,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Transmission,Uncategorized,TOPT,TOP OFF TRANSMISSION,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,16CB,16CB WIPER BLADE,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,18CB,18CB WIPER BLADE,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,19BB,19BB PREMIUM WIPER BLADE,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,20BB,20BB PREMIUM WIPER BLADE,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,20CB,20CB WIPER BLADE,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,21BB,21BB PREMIUM WIPER BLADE,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,22BB,22BB PREMIUM WIPER BLADE,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,24CB,24CB WIPER BLADE,0,2,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,26BB,26BB PREMIUM WIPER BLADE,0,1,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,26CB,26CB WIPER BLADE,0,3,1
1037,Grease Monkey #1037,Grease Monkey,Snellville,GA,33.827657,-84.030867,3000-B Centerville Hwy,30078,Wiper Blades,Wiper Blades,28BB,28BB PREMIUM WIPER BLADE,0,1,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Additives,Engine Treatment,T128,GALLON ENGINE CLEAN ENGINE CLEANER 128oz,1,1,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Additives,Fuel System Cleaner,T22G,2 STEP GDI FUEL SYSTEM GDI FUEL SYSTEM CLEANER,1,4,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Additives,Fuel System Cleaner,FJ208,FUEL JUELS FUEL SYSTEM FUEL SYSTEM CLEANER,1,2,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Additives,Fuel System Cleaner,FSS,FUEL SYSTEM CLEANING,1,3,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Additives,High Mileage Treatment,DS3HM,FULL SERVICE DIESEL PREMIUM SYNTHETIC BLEND WITH HIGH MILEAGE TREATMENT,1,1,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Additives,High Mileage Treatment,FS3HM,FULL SERVICE PREMIUM SYNTHETIC BLEND WITH HIGH MILEAGE TREATMENT,1,18,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Additives,High Mileage Treatment,T10828,HIGH MILEAGE TREATMENT,1,19,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Additives,Oil System Cleaner,T108,OIL SYSTEM CLEANER ENGINE CLEANER 8oz,1,13,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Air Filters,Cabin Air Filter,C21471C,C21471C CABIN AIR FILTER,1,2,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Air Filters,Cabin Air Filter,C21496C,C21496C CABIN AIR FILTER,1,1,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Air Filters,Cabin Air Filter,C23133,C23133 CABIN AIR FILTER,1,1,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Air Filters,Cabin Air Filter,C23147,C23147 CABIN AIR FILTER,1,2,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Air Filters,Cabin Air Filter,C23154,C23154 CABIN AIR FILTER,1,1,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Air Filters,Cabin Air Filter,C25858,C25858 CABIN AIR FILTER,1,2,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Air Filters,Cabin Air Filter,C26176,C26176 CABIN AIR FILTER,1,3,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Air Filters,Cabin Air Filter,C31415,C31415 CABIN AIR FILTER,1,1,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Air Filters,Cabin Air Filter,C31434,C31434 CABIN AIR FILTER,1,2,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Air Filters,Cabin Air Filter,C31547,C31547 CABIN AIR FILTER,1,1,1
