STORE_NUMBER,STORE_NAME,STORE_NAME_FULL,CITY,STATE,LATITUDE,LONGITUDE,ADDRESS1,ZIP_CODE,L1_CATEGORY,L2_SUBCATEGORY,SERVICE_CODE,SERVICE_NAME,IS_OIL_TRANSACTION,TRANSACTION_COUNT,OFFERS_SERVICE
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Wiper Blades,Wiper Blades,26CB,26CB WIPER BLADE,0,4,1
1039,Grease Monkey #1039,Grease Monkey,Lawrenceville,GA,33.942643,-83.983212,358 Grayson Hwy,30045,Wiper Blades,Wiper Blades,28BB,28BB PREMIUM WIPER BLADE,0,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Additives,Engine Treatment,T128,GALLON ENGINE CLEAN ENGINE CLEANER 128oz,1,8,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Additives,Fuel System Cleaner,T22G,2 STEP GDI FUEL SYSTEM GDI FUEL SYSTEM CLEANER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Additives,Fuel System Cleaner,FSS,FUEL SYSTEM CLEANING,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Additives,High Mileage Treatment,FS3HM,FULL SERVICE PREMIUM SYNTHETIC BLEND WITH HIGH MILEAGE TREATMENT,1,53,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Additives,High Mileage Treatment,T10828,HIGH MILEAGE TREATMENT,1,53,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Additives,Oil System Cleaner,T108,OIL SYSTEM CLEANER ENGINE CLEANER 8oz,1,117,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Cabin Air Filter,C21496C,C21496C CABIN AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Cabin Air Filter,C23147,C23147 CABIN AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Cabin Air Filter,C25858,C25858 CABIN AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Cabin Air Filter,C26176,C26176 CABIN AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Cabin Air Filter,C28198,C28198 CABIN AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Cabin Air Filter,C29064,C29064 CABIN AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Cabin Air Filter,C31449,C31449 CABIN AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Cabin Air Filter,C35667,C35667 CABIN AIR FILTER,1,3,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Cabin Air Filter,C36156,C36156 CABIN AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Cabin Air Filter,C38175,C38175 CABIN AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Cabin Air Filter,C38224C,C38224C CABIN AIR FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Cabin Air Filter,C48162,C48162 CABIN AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A1467,A1467 AIR FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A1481,A1481 AIR FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A1504,A1504 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A1525,A1525 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A1768,A1768 AIR FILTER,1,3,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A1775,A1775 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A1799,A1799 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A4278,A4278 AIR FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A4675,A4675 AIR FILTER,1,3,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A4688,A4688 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A4727,A4727 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A5314,A5314 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A5323,A5323 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A5396,A5396 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A5462,A5462 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A5560,A5560 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A5642,A5642 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A5649,A5649 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A5651,A5651 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A5655,A5655 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A5670,A5670 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A5786,A5786 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A5798,A5798 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6116,A6116 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6121,A6121 AIR FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6130,A6130 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6149,A6149 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6151,A6151 AIR FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6166,A6166 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6167,A6167 AIR FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6171,A6171 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6199,A6199 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6279,A6279 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6280,A6280 AIR FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6297,A6297 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A6314,A6314 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A8153,A8153 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A8171,A8171 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A8172,A8172 AIR FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A8177,A8177 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A9510,A9510 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A9514,A9514 AIR FILTER,1,3,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A9523,A9523 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A9524,A9524 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A9556,A9556 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Air Filters,Engine Air Filter,A9782,A9782 AIR FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Emissions & Inspections,Emissions Test,EMT,GEORGIA EMISSIONS TEST,1,4,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Emissions & Inspections,Vehicle Check / Inspection,CKLST,!SERVICE CHECKLIST,1,382,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Emissions & Inspections,Vehicle Check / Inspection,VC,VEHICLE CHECK,1,84,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Engine,Ignition / Coils,EPW,ignition coils,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Engine,Spark Plugs,SPKW,spark plugs,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Engine,Uncategorized,COMM,minor oil leaks oil pan,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Engine,Uncategorized,COMM,oil leaks from oil pan,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Fluids & Cooling,Cooling System Labor,CSL,COOLING SYSTEM LABOR,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Fluids & Cooling,Radiator Replacement,RPW,radiator,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Lighting,Headlight Bulbs,9008,9008 LIGHT BULB,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Lighting,Headlight Bulbs,H11B,H11B LIGHT BULB,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Lighting,Other Bulbs,2057NA,2057NA LIGHT BULB,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Lighting,Other Bulbs,2357NA,2357NA LIGHT BULB,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Lighting,Other Bulbs,3157,3157 LIGHT BULB,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Lighting,Other Bulbs,7443,7443 LIGHT BULB,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,OL6,!FS-PREMIUM SYNTHETIC OIL,1,35,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,OL1,!FS-SYNTHETIC BLEND OIL,1,96,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,FS 0W20,"DMX DEXOS G3 SYN 0W20 BU API SP RC, SN PLUS ILSAC GF-6A dexos1TGen3, MS-6395 WSS-M2C962-A1",1,148,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,FS 5W30,"DMX DEXOS G3 SYN 5W30 BU API SP RC, SN PLUS ILSAC GF-6A dexos1TGen3, MS-6395 WSS-M2C961-A1",1,61,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,5W20,"DMX SB 5W20 BU API-SP. ILSAC GF-6A MS-10797, GM6094M WSS-M2C945-B1, M2C960-A1 MS-6395",1,63,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,5W30,DMX SB 5W30 BU API-SP. ILSAC GF-6A GM6094M WSS-M2C946-B1 MS-6395,1,31,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,FS 5W20,"DMX SYN 5W20 BU API SP, ILSAC GF-6A WSS M2C960-A1,M2C945-B1 MS-6395, GM 6094M",1,57,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PSE 0W20,"DMX SYN DEXOS D 0W20 BX API SP, SN Plus GM Dexos D, MB 229.71 ACEA C5,C6 WSS-M2C952-A1",1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PS 5W30,"DMX SYN XLT G3 5W30 BU API SP, ILSAC GF-6A WSS M2C961-A1,M2C946-B1 GM4718M, GM6094M MS-6395",1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PS 0W20,"DMX XLT DEXOS G3 0W20 BU API SP, ILSAC GF-6A WSS M2C962-A1,M2C947-B1 GM4718M, GM6094M MS-6395",1,14,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PSE 0W30,"DMX XLT EURO SYN 0W30 CS API SL, ILSAC GF-6B ACEA A3/B3,  A3/B4 MB-226.50, 229.30, 229.50 RN0700/0710, VOL 95200356",1,9,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PSE 0W40,"DMX XLT EURO SYN 0W40 BX API SN,ACEA A3/B3, A3/B4 BMW LL-01,MB 229.3, 229.5 VW 501.01/502.00/505.00",1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PSE 5W40,"DMX XLT EURO SYN 5W40 BX API SN,ACEA A3/B3, A3/B4 BMW LL-01,MB 229.3, 229.5 VW 502.00/505.00",1,3,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PS 0W16,"DMX XLT SYN 0W16 6/G BX API SP, SN PLUS ILSAC GF-6B RESOURCE CONSERVING",1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PS 0W16,"DMX XLT SYN 0W16 DR API SP, SN PLUS ILSAC GF-6B RESOURCE CONSERVING",1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PS 5W20,"DMX XLT SYN 5W20 BU API SP, ILSAC GF-6A WSS M2C960-A1,M2C945-B1 GM6094M MS-6395",1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,DS 5W40,"DRY DSLALL ELITE 5W40 CS API CK-4, API SN CES20086, ACEA E9, E7 MB 228.31, VDS-4.5",1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,D 10W30,"DRY DSLALL FLTSB 10W30 BU API CK-4, ACEA-E9 CES20086 WSS-M2C171-F1 MB 228.3, 228.31,VDS-4.5",1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,DS1,FULL SERVICE DIESEL OIL CHANGE,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,DS5,FULL SERVICE DIESEL PREMIUM SYNTHETIC OIL CHANGE,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,FS1,FULL SERVICE OIL CHANGE,1,40,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,FS5,FULL SERVICE PREMIUM SYNTHETIC OIL CHANGE,1,20,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,FS4,FULL SERVICE SYNTHETIC OIL CHANGE,1,253,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,OILW,OIL WILDCARD,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL1385,PL1385 OIL FILTER OIL FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL1520,PL1520 OIL FILTER OIL FILTER,1,5,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL5274,PL5274 OIL FILTER OIL FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL5436,PL5436 OIL FILTER OIL FILTER,1,4,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL5515,PL5515 OIL FILTER OIL FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL5608,PL5608 OIL FILTER OIL FILTER,1,17,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL5609,PL5609 OIL FILTER OIL FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL5610,PL5610 OIL FILTER OIL FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL5702,PL5702 OIL FILTER OIL FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL5839,PL5839 OIL FILTER OIL FILTER,1,6,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL5848,PL5848 OIL FILTER OIL FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL6135,PL6135 OIL FILTER OIL FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL6296,PL6296 OIL FILTER OIL FILTER,1,26,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL6311,PL6311 OIL FILTER OIL FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL8154,PL8154 OIL FILTER OIL FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL8165,PL8165 OIL FILTER OIL FILTER,1,5,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL8179,PL8179 OIL FILTER OIL FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,PL9175,PL9175 OIL FILTER OIL FILTER,1,1,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,TL10111,TL10111 OIL FILTER OIL FILTER,1,2,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,TL10241,TL10241 OIL FILTER OIL FILTER,1,39,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,TL11403,TL11403 OIL FILTER OIL FILTER,1,22,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,TL11424,TL11424 OIL FILTER OIL FILTER,1,3,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,TL12222,TL12222 OIL FILTER OIL FILTER,1,35,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,TL14006,TL14006 OIL FILTER OIL FILTER,1,6,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,TL14476,TL14476 OIL FILTER OIL FILTER,1,9,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,TL14612,TL14612 OIL FILTER OIL FILTER,1,80,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,TL14615,TL14615 OIL FILTER OIL FILTER,1,3,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,TL22500,TL22500 OIL FILTER OIL FILTER,1,43,1
1040,Grease Monkey #1040,Grease Monkey,Morrow,GA,33.586722,-84.339325,6163 Jonesboro Road,30260,Oil Change,Oil Change Service,TL44872,TL44872 OIL FILTER OIL FILTER,1,1,1
